Time,CCL Reduced Due To J1772,Pack Charge Current Limit (CCL),Pack Charge Current Limit (CCL) kW,Pack Amperage (Current),Pack kW,Pack Voltage,J1772 AC Amp Limit,J1772 AC Power Limit,J1772 AC Voltage (0v = N/A)
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:20 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:21 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:22 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.900000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:23 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:24 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:25 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:26 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:27 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:28 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:29 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,1.000000,56.000000,17.200000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,1.000000,56.000000,28.800000,1.100000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,1.000000,56.000000,28.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,0.000000,56.000000,28.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,0.000000,96.000000,30.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,0.000000,100.000000,30.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:30 GMT 2020,0.000000,100.000000,31.400000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,104.000000,31.400000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,104.000000,33.400000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,104.000000,33.400000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:31 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:32 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:33 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,110.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,149.000000,34.800000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:34 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:35 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:36 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:37 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:38 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
Thu Nov 5 15:10:38 GMT 2020,0.000000,149.000000,48.100000,1.000000,2.900000,297.800000,80.000000,18400.000000,0.000000
