Time,Discharge-Enable Output Active,Pack Discharge Current Limit (DCL),Pack Amperage (Current),Pack Voltage
Fri Nov 6 11:32:14 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:14 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:14 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:14 GMT 2020,0.000000,215.000000,231.900000,272.200000
Fri Nov 6 11:32:14 GMT 2020,0.000000,215.000000,276.000000,266.900000
Fri Nov 6 11:32:14 GMT 2020,0.000000,183.000000,272.300000,265.800000
Fri Nov 6 11:32:14 GMT 2020,0.000000,103.000000,276.000000,266.800000
Fri Nov 6 11:32:14 GMT 2020,0.000000,63.000000,286.500000,267.000000
Fri Nov 6 11:32:14 GMT 2020,0.000000,23.000000,301.200000,265.200000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,314.100000,264.100000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,319.600000,262.500000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:15 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:16 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,315.300000,261.300000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,346.600000,259.900000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,331.200000,259.800000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,328.800000,261.100000
Fri Nov 6 11:32:17 GMT 2020,0.000000,0.000000,322.600000,259.900000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,321.400000,259.900000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,321.400000,260.800000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,319.000000,259.900000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,316.500000,260.200000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,311.600000,260.500000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,313.400000,261.300000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,307.900000,260.300000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,307.900000,261.900000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,312.200000,261.100000
Fri Nov 6 11:32:18 GMT 2020,0.000000,0.000000,300.600000,261.300000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,294.400000,261.300000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,320.800000,265.100000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,301.800000,261.600000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,280.300000,259.200000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,317.100000,262.500000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,289.500000,262.100000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:19 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:20 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,295.000000,263.100000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,267.400000,263.100000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,268.000000,264.800000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,268.000000,264.000000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,268.000000,265.300000
Fri Nov 6 11:32:21 GMT 2020,0.000000,0.000000,97.500000,279.700000
Fri Nov 6 11:32:21 GMT 2020,0.000000,4.000000,-5.800000,291.900000
Fri Nov 6 11:32:21 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:21 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,4.000000,-12.500000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,40.000000,-123.300000,294.400000
Fri Nov 6 11:32:22 GMT 2020,0.000000,44.000000,-122.600000,310.000000
Fri Nov 6 11:32:22 GMT 2020,0.000000,48.000000,-123.300000,309.800000
Fri Nov 6 11:32:22 GMT 2020,0.000000,52.000000,-122.600000,309.900000
Fri Nov 6 11:32:23 GMT 2020,0.000000,56.000000,-123.300000,309.900000
Fri Nov 6 11:32:23 GMT 2020,0.000000,60.000000,-121.400000,309.600000
Fri Nov 6 11:32:23 GMT 2020,0.000000,64.000000,-122.000000,310.000000
Fri Nov 6 11:32:23 GMT 2020,0.000000,68.000000,-121.400000,309.600000
Fri Nov 6 11:32:23 GMT 2020,0.000000,72.000000,-117.100000,309.600000
Fri Nov 6 11:32:23 GMT 2020,0.000000,76.000000,-116.500000,309.600000
Fri Nov 6 11:32:23 GMT 2020,0.000000,80.000000,-114.100000,310.400000
Fri Nov 6 11:32:23 GMT 2020,0.000000,84.000000,-115.300000,309.100000
Fri Nov 6 11:32:23 GMT 2020,0.000000,92.000000,-111.000000,307.800000
Fri Nov 6 11:32:24 GMT 2020,0.000000,92.000000,-115.300000,311.300000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,96.000000,-109.800000,311.600000
Fri Nov 6 11:32:24 GMT 2020,0.000000,132.000000,-111.600000,309.800000
Fri Nov 6 11:32:25 GMT 2020,0.000000,136.000000,-112.800000,309.700000
Fri Nov 6 11:32:25 GMT 2020,0.000000,144.000000,-109.800000,309.700000
Fri Nov 6 11:32:25 GMT 2020,0.000000,148.000000,-111.600000,309.700000
Fri Nov 6 11:32:25 GMT 2020,0.000000,148.000000,-109.800000,309.700000
Fri Nov 6 11:32:25 GMT 2020,0.000000,156.000000,-108.500000,309.700000
Fri Nov 6 11:32:25 GMT 2020,0.000000,156.000000,-108.500000,309.300000
Fri Nov 6 11:32:25 GMT 2020,0.000000,160.000000,-107.300000,309.500000
Fri Nov 6 11:32:25 GMT 2020,0.000000,164.000000,-106.700000,309.700000
Fri Nov 6 11:32:25 GMT 2020,0.000000,168.000000,-105.500000,309.500000
Fri Nov 6 11:32:26 GMT 2020,0.000000,172.000000,-107.300000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:26 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:27 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:28 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:28 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:28 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:28 GMT 2020,0.000000,176.000000,-105.500000,309.800000
Fri Nov 6 11:32:28 GMT 2020,0.000000,176.000000,-105.500000,308.800000
Fri Nov 6 11:32:28 GMT 2020,0.000000,213.000000,-93.200000,309.300000
Fri Nov 6 11:32:28 GMT 2020,0.000000,214.000000,-92.000000,309.300000
Fri Nov 6 11:32:28 GMT 2020,0.000000,218.000000,-91.400000,308.900000
Fri Nov 6 11:32:28 GMT 2020,0.000000,221.000000,-90.700000,308.900000
Fri Nov 6 11:32:28 GMT 2020,0.000000,225.000000,-92.000000,309.200000
Fri Nov 6 11:32:29 GMT 2020,0.000000,225.000000,-89.500000,308.800000
Fri Nov 6 11:32:29 GMT 2020,0.000000,228.000000,-88.900000,309.000000
Fri Nov 6 11:32:29 GMT 2020,0.000000,222.000000,-88.300000,308.600000
Fri Nov 6 11:32:29 GMT 2020,0.000000,226.000000,-89.500000,308.800000
Fri Nov 6 11:32:29 GMT 2020,0.000000,226.000000,-88.900000,308.700000
Fri Nov 6 11:32:29 GMT 2020,0.000000,226.000000,-87.100000,308.700000
Fri Nov 6 11:32:29 GMT 2020,0.000000,227.000000,-85.800000,308.800000
Fri Nov 6 11:32:29 GMT 2020,0.000000,227.000000,-87.700000,308.300000
Fri Nov 6 11:32:29 GMT 2020,0.000000,230.000000,-85.200000,308.300000
Fri Nov 6 11:32:29 GMT 2020,0.000000,230.000000,-84.600000,308.700000
Fri Nov 6 11:32:30 GMT 2020,0.000000,232.000000,-85.200000,308.400000
Fri Nov 6 11:32:30 GMT 2020,0.000000,235.000000,-82.800000,308.300000
Fri Nov 6 11:32:30 GMT 2020,0.000000,235.000000,-85.200000,308.400000
Fri Nov 6 11:32:30 GMT 2020,0.000000,235.000000,-82.800000,308.600000
Fri Nov 6 11:32:30 GMT 2020,0.000000,219.000000,-82.800000,308.800000
Fri Nov 6 11:32:30 GMT 2020,0.000000,219.000000,-82.800000,308.600000
Fri Nov 6 11:32:30 GMT 2020,0.000000,219.000000,-82.200000,307.900000
Fri Nov 6 11:32:30 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:30 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:30 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:31 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:32 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,307.900000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,-78.500000,271.800000
Fri Nov 6 11:32:33 GMT 2020,0.000000,218.000000,222.000000,272.300000
Fri Nov 6 11:32:34 GMT 2020,0.000000,218.000000,214.700000,273.300000
Fri Nov 6 11:32:34 GMT 2020,0.000000,218.000000,216.500000,273.200000
Fri Nov 6 11:32:34 GMT 2020,0.000000,218.000000,215.900000,273.800000
Fri Nov 6 11:32:34 GMT 2020,0.000000,218.000000,223.900000,273.800000
Fri Nov 6 11:32:34 GMT 2020,0.000000,219.000000,219.600000,273.000000
Fri Nov 6 11:32:34 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:34 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:34 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:34 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:34 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:35 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:36 GMT 2020,0.000000,219.000000,207.300000,274.400000
Fri Nov 6 11:32:36 GMT 2020,0.000000,218.000000,171.100000,274.400000
Fri Nov 6 11:32:36 GMT 2020,0.000000,218.000000,172.300000,277.900000
Fri Nov 6 11:32:36 GMT 2020,0.000000,218.000000,158.800000,279.500000
Fri Nov 6 11:32:36 GMT 2020,0.000000,211.000000,143.500000,279.700000
Fri Nov 6 11:32:36 GMT 2020,0.000000,211.000000,143.500000,279.700000
Fri Nov 6 11:32:36 GMT 2020,0.000000,211.000000,116.500000,283.100000
Fri Nov 6 11:32:36 GMT 2020,0.000000,209.000000,106.700000,284.600000
Fri Nov 6 11:32:36 GMT 2020,0.000000,209.000000,100.000000,285.400000
Fri Nov 6 11:32:36 GMT 2020,0.000000,209.000000,96.900000,285.800000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,96.900000,286.000000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:37 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:38 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,209.000000,90.100000,286.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,206.000000,90.100000,286.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,206.000000,47.100000,292.100000
Fri Nov 6 11:32:39 GMT 2020,0.000000,209.000000,47.400000,292.000000
Fri Nov 6 11:32:39 GMT 2020,0.000000,208.000000,48.000000,291.900000
Fri Nov 6 11:32:39 GMT 2020,0.000000,208.000000,47.800000,291.700000
Fri Nov 6 11:32:39 GMT 2020,0.000000,212.000000,43.600000,292.300000
Fri Nov 6 11:32:40 GMT 2020,0.000000,209.000000,43.600000,292.300000
Fri Nov 6 11:32:40 GMT 2020,0.000000,210.000000,39.400000,292.200000
Fri Nov 6 11:32:40 GMT 2020,0.000000,210.000000,40.100000,292.500000
Fri Nov 6 11:32:40 GMT 2020,0.000000,207.000000,41.100000,292.700000
Fri Nov 6 11:32:40 GMT 2020,0.000000,209.000000,40.200000,292.700000
Fri Nov 6 11:32:40 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:40 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:40 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:40 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:40 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:41 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:42 GMT 2020,0.000000,211.000000,40.200000,292.800000
Fri Nov 6 11:32:42 GMT 2020,0.000000,211.000000,26.700000,294.600000
Fri Nov 6 11:32:42 GMT 2020,0.000000,212.000000,26.100000,294.600000
Fri Nov 6 11:32:42 GMT 2020,0.000000,211.000000,26.900000,294.500000
Fri Nov 6 11:32:42 GMT 2020,0.000000,211.000000,25.900000,294.500000
Fri Nov 6 11:32:42 GMT 2020,0.000000,209.000000,26.200000,294.600000
Fri Nov 6 11:32:42 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:42 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:42 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:42 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:43 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:44 GMT 2020,0.000000,209.000000,26.200000,294.500000
Fri Nov 6 11:32:44 GMT 2020,0.000000,214.000000,26.200000,294.500000
Fri Nov 6 11:32:44 GMT 2020,0.000000,214.000000,38.800000,293.400000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,38.000000,293.200000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,38.500000,293.100000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,38.400000,293.200000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:44 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,210.000000,40.100000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,209.000000,38.400000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,209.000000,38.400000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,209.000000,40.000000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,210.000000,39.000000,293.300000
Fri Nov 6 11:32:45 GMT 2020,0.000000,212.000000,38.500000,293.200000
Fri Nov 6 11:32:45 GMT 2020,0.000000,212.000000,38.700000,293.400000
Fri Nov 6 11:32:46 GMT 2020,0.000000,215.000000,34.600000,293.300000
Fri Nov 6 11:32:46 GMT 2020,0.000000,213.000000,32.000000,293.600000
Fri Nov 6 11:32:46 GMT 2020,0.000000,213.000000,32.000000,294.100000
Fri Nov 6 11:32:46 GMT 2020,0.000000,209.000000,30.300000,294.000000
Fri Nov 6 11:32:46 GMT 2020,0.000000,209.000000,28.500000,294.500000
Fri Nov 6 11:32:46 GMT 2020,0.000000,209.000000,23.800000,294.500000
Fri Nov 6 11:32:46 GMT 2020,0.000000,210.000000,23.800000,295.000000
Fri Nov 6 11:32:46 GMT 2020,0.000000,210.000000,23.800000,295.000000
Fri Nov 6 11:32:46 GMT 2020,0.000000,210.000000,23.800000,295.000000
Fri Nov 6 11:32:46 GMT 2020,0.000000,210.000000,23.800000,295.000000
Fri Nov 6 11:32:47 GMT 2020,0.000000,210.000000,23.800000,295.000000
